pathway	LV index	AUC	p-value	FDR
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	52	0.710763888888889	0.0215869221687233	0.08359603432304517
PID_ENDOTHELINPATHWAY	53	0.577165471923536	0.152803330840871	0.3408446583492851
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	53	0.568427232749292	0.149612682535594	0.3354621166624494
KEGG_TGF_BETA_SIGNALING_PATHWAY	53	0.555510786728985	0.200298143261273	0.4004106533962612
PID_ANGIOPOIETINRECEPTOR_PATHWAY	53	0.668002535043245	0.0228409131528516	0.0866838345158022
PID_INTEGRIN3_PATHWAY	53	0.62641369047619	0.0967871972685539	0.2512274181808313
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	53	0.473609661547637	0.623036160040699	0.8076255992835263
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	53	0.655100209392761	0.0118817218701952	0.054298462021209845
KEGG_ECM_RECEPTOR_INTERACTION	54	0.541971985444395	0.267242539794354	0.49120019703742845
REACTOME_PEPTIDE_CHAIN_ELONGATION	55	0.470653315331533	0.664238333179769	0.8388536795484552
ST_JNK_MAPK_PATHWAY	55	0.485252495158647	0.556142474656004	0.7582802261902658
DMAP_CMP	56	0.244807121661721	0.908355266321722	0.9714042188676025
PID_FANCONI_PATHWAY	56	0.584175115550917	0.190160756428757	0.38908248552615315
KEGG_DNA_REPLICATION	56	0.532794383576215	0.374580755843697	0.6052214909025126
MIPS_CEN_COMPLEX	56	0.646493970522555	0.0929609724460012	0.24423485696227112
REACTOME_PROTEIN_FOLDING	56	0.681278697763854	0.0224892877346127	0.08585733388240636
KEGG_BASE_EXCISION_REPAIR	56	0.663664334276215	0.0697079880423381	0.20155513432617062
REACTOME_TRANSLATION	56	0.609607402282947	0.0163427877905597	0.06844930730919857
IRIS_CD4Tcell-Th2-restimulated12hour	57	0.778650155325759	9.74573515257819e-4	0.007566409085051402
IRIS_MemoryTcell-RO-activated	57	0.701501815107663	0.00551464523390256	0.028732100892579278
Custom_Treg	57	0.983001781472684	0.0020750178476866	0.01368750305033638
SVM T cells CD4 memory activated	57	0.790188552690416	2.79059728175087e-4	0.0025945337658347532
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	57	0.589701249321021	0.0124821592229339	0.05609170300805922
PID_NFAT_TFPATHWAY	57	0.737239195230998	0.00239260247646675	0.015223727261766311
KEGG_AUTOIMMUNE_THYROID_DISEASE	57	0.77713437268003	0.0220096702112135	0.08432479333141656
KEGG_ALLOGRAFT_REJECTION	57	0.998663895486936	0.00153850890563604	0.010913911867614815
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	57	0.671243374417268	0.0287382721004498	0.10383325447348446
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	57	0.69596992481203	1.16784423421998e-4	0.0012595200066062484
IRIS_CD8Tcell-N0	58	0.798416953912932	5.34896698339362e-4	0.004542410150858283
DMAP_GRAN3	58	0.586443765666306	0.0463367531984088	0.14873270334667824
DMAP_NKA2	58	0.932049171836692	4.58340155052524e-11	2.1969771432184316e-9
DMAP_TCELLA1	58	0.835024370834577	1.47586616779616e-5	2.0276709069658072e-4
DMAP_TCELLA3	58	0.906698028673835	4.69904376762591e-8	1.1262041563076762e-6
SVM NK cells resting	58	0.771216424976329	4.66970254520715e-5	5.755741937149613e-4
SVM NK cells activated	58	0.886376191133821	3.53271696724259e-9	1.0160093997789689e-7
PID_IL12_STAT4PATHWAY	58	0.776208897485493	0.00522103859355492	0.027602402564455793
PID_CD8TCRPATHWAY	58	0.627392862475735	0.0474230647116947	0.1515430379009266
KEGG_TGF_BETA_SIGNALING_PATHWAY	59	0.5262127875118	0.336895434395619	0.5650726687335538
REACTOME_POTASSIUM_CHANNELS	60	0.55444776119403	0.248412178270548	0.4651259275430313
DMAP_ERY5	61	0.555490240516729	0.00113823711800877	0.008545761162718832
SVM Neutrophils	61	0.647066813359955	4.68583001623415e-4	0.004059170821291993
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	61	0.475338097159905	0.765532036773505	0.9028171696667306
REACTOME_SEMAPHORIN_INTERACTIONS	62	0.575510712506228	0.138589917812965	0.31869771079164766
REACTOME_CELL_CELL_COMMUNICATION	62	0.573116566716642	0.112357835526304	0.2763464666251286
KEGG_P53_SIGNALING_PATHWAY	63	0.475022434938678	0.644322955326871	0.8257900265241004
KEGG_FOCAL_ADHESION	63	0.612684074692576	0.003200331166394	0.018860968103584314
REACTOME_COLLAGEN_FORMATION	63	0.696558915537018	0.0129591779815088	0.0572806289059723
PID_UPA_UPAR_PATHWAY	63	0.582005855788795	0.194562906224587	0.3940583931703607
KEGG_OXIDATIVE_PHOSPHORYLATION	64	0.55353219981944	0.192130899280455	0.39094823457626154
KEGG_PEROXISOME	64	0.616119546621044	0.0572493278109844	0.17441638430549908
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	64	0.58176929135997	0.162018937991858	0.3548135368398519
MIPS_55S_RIBOSOME_MITOCHONDRIAL	64	0.646103117505995	0.0198489951839872	0.078783540610928
KEGG_SPLICEOSOME	64	0.558442701262131	0.149101814897906	0.3350448787007171
REACTOME_CELL_CELL_COMMUNICATION	65	0.509642053973014	0.441332232723001	0.6624590299119785
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	66	0.415488415934911	0.798917371864835	0.9230127322509101
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	66	0.519701255520818	0.422646112307029	0.6474966288811388
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	66	0.615624607658506	2.3839117510734e-5	3.1164228164032266e-4
KEGG_GNRH_SIGNALING_PATHWAY	66	0.445519130360353	0.7952884559365	0.9216523633165099
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	67	0.52372420061746106	0.311450957731365	0.5391651009843935
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	67	0.335854821881055	0.962724530367395	0.9847171772063592
IRIS_NKcell-control	68	0.674268656716418	0.0108541072300929	0.0504575631364448
IRIS_Neutrophil-Resting	68	0.599275881535522	8.74238910171093e-4	0.007010161075238094
DMAP_ERY2	68	0.77561446176003	6.96954125240047e-5	8.067783200972717e-4
DMAP_MONO1	68	0.663362403785043	0.00250097211163344	0.015636512593603855
SVM NK cells resting	68	0.685939602332187	0.00362677887514714	0.020750562423587214
SVM Mast cells resting	68	0.498565146094216	0.506778568054257	0.7215322582792293
SVM Eosinophils	68	0.593783582089552	0.108537784115049	0.2699352939255942
IRIS_Monocyte-Day1	69	0.630467810653981	3.07695331105208e-4	0.002788650542831654
DMAP_NKA1	69	0.702858208955224	0.00714964181876871	0.035698558803435435
SVM Macrophages M1	69	0.822941527446301	1.0602452178938e-4	0.0011550247146449124
SVM Dendritic cells activated	69	0.547328399755584	0.274305536944863	0.4959572868315754
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	69	0.575149253731343	0.181946265684925	0.3784552508026839
PID_IL12_2PATHWAY	69	0.551608433407597	0.2564940631704	0.47571598818448224
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	70	0.685704576723523	0.023968767566344	0.09022797843037349
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	70	0.993152955999867	7.4523214492504e-8	1.7472453658731644e-6
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	70	0.904857796340493	8.05350896036703e-6	1.1898232073638139e-4
MIPS_PA700_20S_PA28_COMPLEX	70	0.992106047065833	1.885207017046e-6	3.201883099030096e-5
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	70	0.800101130674094	6.9469592571428e-4	0.005697563162607232
PID_MYC_ACTIVPATHWAY	70	0.5691792796843	0.170875616074839	0.3651324816721606
REACTOME_PROTEIN_FOLDING	70	0.650894292771064	0.0539777845701064	0.1675655262921623
REACTOME_TRNA_AMINOACYLATION	70	0.781156827668456	0.00237236333753801	0.015157838188863798
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	71	0.449566529083163	0.717130287860918	0.8742753589938586
KEGG_LYSOSOME	71	0.629179908915173	0.00942813323037642	0.044794016250929374
KEGG_ABC_TRANSPORTERS	71	0.393973214285714	0.837830742070154	0.9397820648181602
PID_AMB2_NEUTROPHILS_PATHWAY	71	0.457653441123285	0.66473339357435	0.8389876711175384
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	71	0.518227225287014	0.422466023493871	0.6474966288811388
KEGG_TYPE_II_DIABETES_MELLITUS	72	0.699976594748713	0.0117873157237387	0.05398140130807723
REACTOME_REGULATION_OF_INSULIN_SECRETION	72	0.517095295055821	0.399933830242892	0.628758944485363
KEGG_TYPE_I_DIABETES_MELLITUS	72	0.615483615483616	0.195921167534771	0.3953245634915819
REACTOME_POTASSIUM_CHANNELS	72	0.563731343283582	0.194238555042768	0.393771206040649
REACTOME_PHOSPHOLIPID_METABOLISM	73	0.507236162704764	0.437895590105344	0.6600564555256653
PID_BMPPATHWAY	73	0.660092289371837	0.0647107244106732	0.1930581363123404
PID_P53REGULATIONPATHWAY	73	0.588050784167289	0.129426816243333	0.3056243627613922
REACTOME_DIABETES_PATHWAYS	74	0.873714572360171	4.23859001815389e-10	1.4512124871679273e-8
REACTOME_UNFOLDED_PROTEIN_RESPONSE	74	0.837176223985627	3.08404217634997e-6	5.0780755529670875e-5
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	74	0.761172710018979	1.44811668949853e-4	0.0015167529724841788
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	76	0.525062431325542	0.346978783100655	0.5735120575847608
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	77	0.64115459009076	0.0897369187629148	0.23753538845941904
PID_ERBB4_PATHWAY	78	0.592042578532083	0.187576973955997	0.3860720733044709
PID_PTP1BPATHWAY	78	0.430037468085812	0.795603477281104	0.9216523633165099
IRIS_CD4Tcell-Th2-restimulated12hour	80	0.601887314353802	0.146177269888074	0.3301616451817546
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	80	0.299136390708755	0.972710657116459	0.9855034698920628
DMAP_HSC3	81	0.547679365863993	0.199010987678023	0.398576323511138
KEGG_FOCAL_ADHESION	81	0.606746717018369	0.00460503109926596	0.02508346485130474
REACTOME_COLLAGEN_FORMATION	81	0.761209593326382	0.00147336713277504	0.010558315300318144
PID_INTEGRIN1_PATHWAY	81	0.761397924334361	3.61750248479727e-4	0.003224360685829633
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	81	0.663761947431302	0.0129220743628704	0.0572806289059723
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	82	0.334920398750186	0.93683757418171	0.9797023641458248
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	82	0.480448888416126	0.584861743282786	0.7768145198651288
KEGG_TIGHT_JUNCTION	82	0.482096354166667	0.623584195082761	0.8078505157919013
REACTOME_ION_CHANNEL_TRANSPORT	82	0.441282242063492	0.724339594357336	0.8782464896170735
PID_RAC1_PATHWAY	82	0.785097804987308	9.5648085726923e-5	0.0010689788648340565
SVM T cells CD4 memory activated	83	0.468987554031897	0.634428617249871	0.8165050879522504
SVM Monocytes	83	0.600268736936399	0.10697742113671	0.2673815728758789
SVM Dendritic cells activated	83	0.708663181478715	0.00336807038364989	0.01947701827756786
SVM Mast cells activated	83	0.551376205377099	0.297464793381147	0.5225012698071124
SVM Eosinophils	83	0.709888059701492	0.00466336744728522	0.025256456676037802
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	83	0.346643974045314	0.943985145016914	0.9808169353571693
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	84	0.592363286753858	0.121784551231644	0.2931330811366912
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	84	0.650007459346561	0.0290961678300353	0.10495055854412398
REACTOME_PROTEIN_FOLDING	84	0.662953569711738	0.01986937695519	0.078783540610928
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	84	0.616457329078688	0.0519929968831406	0.1625397785473415
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	84	0.402501123258949	0.93746206749976	0.9797023641458248
KEGG_SPLICEOSOME	84	0.744424749836577	2.19590361159163e-7	4.5986059128185885e-6
MIPS_PA700_20S_PA28_COMPLEX	85	0.340737903740585	0.943828862876931	0.9808169353571693
PID_DELTANP63PATHWAY	85	0.627852034735229	0.100943027082001	0.257673502267309
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	86	0.540151289312863	0.330786928428882	0.5584462449681871
PID_EPHBFWDPATHWAY	87	0.412579004490222	0.81345609683421	0.9338242798041313
BIOCARTA_FAS_PATHWAY	87	0.37547123015873	0.879938193081282	0.9604781293685455
PID_AURORA_B_PATHWAY	87	0.490230716839775	0.539702188799845	0.7514728603595408
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	88	0.387877883850438	0.892051491588044	0.9645700158059983
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	88	0.644719756476574	0.0794814916543507	0.2215674042882017
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	88	0.645441974258058	0.0783098355716272	0.22022726900651873
DMAP_GRAN2	90	0.396865208722347	0.954099252661914	0.9838522102630014
IRIS_Monocyte-Day7	91	0.723056623217469	9.39806623573909e-10	3.0714589197710935e-8
SVM Macrophages M0	91	0.777331149818868	0.00305795478584446	0.018120902398534342
SVM Macrophages M2	91	0.587642027320311	0.175049663607453	0.37017855333458444
SVM Dendritic cells resting	91	0.650167660208644	0.0434736536876643	0.14229540364839438
SVM Dendritic cells activated	91	0.654022676352773	0.0197120803488958	0.07859326675151246
KEGG_LYSOSOME	91	0.794741325644638	5.24326617181441e-9	1.4499647605902156e-7
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	91	0.611057262153296	0.102563683156834	0.2605769900698362
KEGG_PPAR_SIGNALING_PATHWAY	91	0.584514749042432	0.153370662795467	0.34151851944171197
REACTOME_MEIOSIS	92	0.560746913712317	0.189057054042728	0.38800767418664533
KEGG_OOCYTE_MEIOSIS	92	0.523879947803393	0.343669203164929	0.5697882176992712
KEGG_CELL_CYCLE	92	0.571074733454033	0.0887613750451584	0.23660529268800784
REACTOME_CHROMOSOME_MAINTENANCE	92	0.734513200493976	5.75313567920553e-5	6.85608489505322e-4
DMAP_PRE_BCELL2	94	0.529819351645632	0.419110307208365	0.6449462497476958
KEGG_BASAL_CELL_CARCINOMA	94	0.632482853734904	0.0691639543904271	0.20051969034966566
KEGG_HEDGEHOG_SIGNALING_PATHWAY	94	0.620165187219277	0.104382378576705	0.2630289609695709
DMAP_DENDA2	95	0.570538318748343	0.203988191587818	0.4059063923015899
DMAP_ERY2	95	0.482914634312034	0.587625981543754	0.7780042813101271
DMAP_GRAN2	95	0.554902364148495	0.174510957777707	0.3697643771380295
Custom_Treg	95	0.299213182897862	0.866450815371083	0.9560054809564732
IRIS_CD4Tcell-Th2-restimulated12hour	96	0.62723945699817	0.0803687898495515	0.2215674042882017
SVM T cells follicular helper	96	0.689262620224963	0.00443467236024635	0.024527149438593274
SVM NK cells activated	96	0.729687428071629	2.74255327677659e-4	0.0025694782236171444
SVM Eosinophils	96	0.572850746268657	0.16799999169816	0.36107202854385495
PID_FCER1PATHWAY	96	0.448601241830953	0.76159556310756	0.9001972553947468
SIG_CD40PATHWAYMAP	96	0.503151208376756	0.487221411038273	0.7029676144545517
REACTOME_TCR_SIGNALING	96	0.489412466447957	0.549754278143376	0.7566018844594414
PID_IL12_STAT4PATHWAY	96	0.448445171849427	0.684674789745532	0.850226552378303
DMAP_MONO2	97	0.401704622839652	0.964440076821414	0.9847171772063592
KEGG_ABC_TRANSPORTERS	97	0.580369543650794	0.214533885730496	0.4206814468369817
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	97	0.78991221544413	0.00457941770692618	0.025007098718581693
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	97	0.561283998411753	0.273251589703184	0.4948813425606783
KEGG_ARACHIDONIC_ACID_METABOLISM	97	0.807306742720926	5.46325910875862e-4	0.0045873258996636706
MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	98	0.378695436507937	0.882920691138374	0.96061285119986906
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	98	0.369806691203289	0.94112544123299	0.9808169353571693
KEGG_SPLICEOSOME	98	0.389902951676975	0.984438113514795	0.989262889708051
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	99	0.577675489067894	0.0685095912003604	0.19943750847875893
REACTOME_PROTEIN_FOLDING	99	0.492283720390538	0.537593334083826	0.7509020208971529
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	99	0.688272064295282	0.0303251550989447	0.10811794966681605
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	99	0.49666443053071	0.515364533586301	0.7294234245050204
PID_HIF2PATHWAY	99	0.325818452380952	0.958853919396131	0.9847171772063592
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	99	0.381410256410256	0.973431770551589	0.9857710465163274
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	100	0.652514903129657	0.0578795319964509	0.17583964861456985
PID_ECADHERIN_STABILIZATION_PATHWAY	100	0.655228167216254	0.067148160419934	0.19668037375433448
IRIS_NKcell-IL15stimulated	101	0.410051727441088	0.828720254824311	0.9377032032613609
IRIS_NKcell-IL2stimulated	101	0.768950763139409	0.0022829806799738	0.014787955936046506
DMAP_NKA3	101	0.824968081049263	4.92423435780491e-5	5.967176129092805e-4
SVM T cells follicular helper	101	0.663668967016247	0.0151438222624123	0.06404946003926143
SVM NK cells activated	101	0.815506605901579	2.73968702490631e-6	4.5457730097868544e-5
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	101	0.492126018468224	0.573624032850874	0.770427795055626
PID_CD8TCRDOWNSTREAMPATHWAY	101	0.611940298507463	0.0789227371052672	0.22108616095592384
PID_P38ALPHABETADOWNSTREAMPATHWAY	102	0.581143197633589	0.205056835595966	0.4072813944571811
ST_P38_MAPK_PATHWAY	102	0.455619161115958	0.673905117116799	0.8444425207120884
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	102	0.394907545481658	0.872996599804321	0.9586794342803274
BIOCARTA_GPCR_PATHWAY	102	0.663342264562866	0.0623758199833865	0.18764943333914183
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	102	0.583150728645889	0.199484713655746	0.3991544780662747
ST_ERK1_ERK2_MAPK_PATHWAY	102	0.637301587301587	0.0984828606802819	0.2547092691695061
BIOCARTA_NFAT_PATHWAY	102	0.920474876994185	2.53507464057252e-6	4.238880619934051e-5
PID_PLK1_PATHWAY	102	0.326652877161598	0.969951060003397	0.9847171772063592
PID_AURORA_A_PATHWAY	102	0.446825396825397	0.691394607401805	0.8538491185837608
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	103	0.590304654162945	0.193183592031733	0.3923700640418532
PID_ANGIOPOIETINRECEPTOR_PATHWAY	103	0.706568744407993	0.0110727196393736	0.05136313174651366
PID_MTOR_4PATHWAY	104	0.589467260773951	0.108624865613081	0.2699352939255942
PID_HES_HEYPATHWAY	104	0.695715350223547	0.0170661985453574	0.07065602737492498
REACTOME_HIV_LIFE_CYCLE	104	0.398175224334165	0.962660460769607	0.9847171772063592
KEGG_BASE_EXCISION_REPAIR	104	0.450027293930822	0.680157725254552	0.8480135572618359
REACTOME_DNA_STRAND_ELONGATION	104	0.281845238095238	0.97945449210821	0.98771428624156
PID_RHOA_PATHWAY	104	0.663741055456172	0.0380733531780007	0.12772040871687015
SVM T cells CD4 memory activated	105	0.605995677448204	0.133435949987812	0.31250960274018513
SVM Mast cells resting	105	0.544126416219439	0.321987472225429	0.5503383340651746
KEGG_AUTOIMMUNE_THYROID_DISEASE	105	0.452858203414996	0.618918747317489	0.8041786136269702
KEGG_ALLOGRAFT_REJECTION	105	0.250742280285036	0.904264659743238	0.9699149035634831
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	105	0.398879105937754	0.869353320300672	0.9572205777889483
SVM Monocytes	106	0.493132278292027	0.534870039704296	0.7491653737936147
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	106	0.618097931239768	0.12203685992617	0.2931330811366912
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	106	0.468892293289076	0.630014290149695	0.812277838525339
KEGG_ARGININE_AND_PROLINE_METABOLISM	106	0.402993141493962	0.86570892191557	0.9560054809564732
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	106	0.671099224690622	0.0257418655724538	0.09556833741787064
PID_TAP63PATHWAY	107	0.408056840604222	0.860884193870779	0.9535164480279438
KEGG_PRIMARY_IMMUNODEFICIENCY	107	0.440217391304348	0.71782181769964	0.8742753589938586
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	107	0.437075083122426	0.728017438329301	0.8797387195945671
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	107	0.304020848845867	0.979302600301903	0.98771428624156
PID_LKB1_PATHWAY	107	0.445339299030574	0.740797665904985	0.8872296309589409
PID_IL8CXCR2_PATHWAY	108	0.688275280341371	0.0304630330172007	0.1082516675751267
PID_AR_NONGENOMIC_PATHWAY	108	0.586755952380952	0.19407037827146	0.393771206040649
MIPS_MEDIATOR_COMPLEX	108	0.726084152029374	0.012276723936769	0.055632129268089775
BIOCARTA_PAR1_PATHWAY	108	0.510320531904337	0.459162385916973	0.6779009352655104
BIOCARTA_FMLP_PATHWAY	108	0.507815989280929	0.46903890915969	0.6868410910098108
PID_ARF6_TRAFFICKINGPATHWAY	108	0.479722677799314	0.592197438575305	0.780788432155827
KEGG_MELANOGENESIS	108	0.630385691446843	0.0199518585990966	0.07896542935458967
REACTOME_POTASSIUM_CHANNELS	108	0.463835820895522	0.679103294209705	0.8480135572618359
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	109	0.440545051529094	0.827076275249097	0.9377032032613609
PID_DELTANP63PATHWAY	109	0.617465520177082	0.116467030023574	0.2838637104642363
BIOCARTA_FMLP_PATHWAY	109	0.359944915885068	0.906144505859026	0.970753383147804
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	109	0.358068901488776	0.948798414593705	0.9811604324916298
REACTOME_MEIOSIS	110	0.792325466954791	1.08083819114116e-6	1.97573557482329e-5
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	110	0.735199329359165	0.0019623840001418	0.013186486879457516
REACTOME_RNA_POL_I_TRANSCRIPTION	110	0.609922046880517	0.056893554685772	0.17357764845432844
REACTOME_TELOMERE_MAINTENANCE	110	0.703791726648016	0.00167856480964846	0.011642007377529672
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	110	0.472993645563662	0.669800022961334	0.8424248685292113
REACTOME_APOPTOTIC_EXECUTION_PHASE	110	0.489768152676308	0.549998746589835	0.7566018844594414
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	111	0.44934003299835	0.814135754010103	0.9338242798041313
REACTOME_MUSCLE_CONTRACTION	111	0.748994488306271	0.00186577107547647	0.01261588780502428
PID_ILK_PATHWAY	111	0.489974314359102	0.552828373104208	0.7576488053092746
KEGG_CARDIAC_MUSCLE_CONTRACTION	112	0.449096610422577	0.752658757479248	0.8946483956459301
