LV	Control...GPAneg	Control...GPApos	GPAneg...GPApos	AveExpr	F	P.Value	adj.P.Val
LV 757	5.159144520825634e-4	-0.00551056106530995	-0.006026475517392513	0.0027653524636406727	1.0490653971466273	0.35604386565801804	0.5145172699918943
LV 758	-0.014178743513227782	-0.02420758066667454	-0.010028837153446761	3.0722291678338056e-4	3.6214998314706635	0.03219803419054543	0.10828486270477394
LV 759	-9.96483317067788e-4	-0.004926668320296056	-0.003930185003228268	-0.034369289699992984	0.36985784629112356	0.6922582769204719	0.7844534090935773
LV 760	6.77576599202004e-5	0.0081077943308948755	0.008040036670974676	-9.073702716946342e-4	1.0971462776238419	0.3398452880225995	0.5006377601168742
LV 761	-0.01398025421031697	-0.008296536705009912	0.005683717505307058	-0.03431116941361106	2.9703005225368444	0.05819921729127102	0.15956285407356804
LV 762	-0.0052347442106178785	-0.02458888973151386	-0.019354145520895982	0.017001188830531856	8.00398906390234	7.733490723254741e-4	0.010456103210756752
LV 763	-0.008235141081984058	-0.0030171626294379188	0.005217978452546139	-0.009807603580717155	1.1780876004092453	0.314269863372312	0.48016154047751075
LV 764	-0.00504761058642611	-0.018957314451976057	-0.013909703865549947	0.027176633236704287	14.732564118119035	5.151534360819563e-6	3.278379714401535e-4
765,SVM NK cells resting	-0.014946873018364601	0.007677994731944221	0.022624867750308822	0.05316710318426725	2.5250591187543847	0.08777950138718464	0.20769211499815435
766,KEGG_DILATED_CARDIOMYOPATHY	-0.010024141784216652	-0.015987946832584435	-0.005963805048367783	0.01291770585401366	1.3684165148633645	0.2616500804271331	0.42695829930717366
767,SVM B cells naive	0.028458721686650163	0.051676045992654324	0.023217324306004157	0.002765553198008012	13.184784333908436	1.5277686279485303e-5	6.556120155587823e-4
LV 768	-0.0012864173010904293	0.015948815175276077	0.017235232476366505	-0.0027757470640921147	4.881561268916939	0.010546799965150283	0.05157858377947248
LV 769	8.417097877073988e-4	8.71520565001109e-4	2.9810777293710206e-5	0.014551693043986779	0.011803447529844358	0.9882680300374086	0.9932999446506338
LV 770	0.012433337772901449	-0.007622452064527898	-0.020055789837429346	0.005126867929807212	7.105120581137628	0.0016066291532571256	0.016347865714069928
LV 771	0.0013448531567629464	8.516067465678488e-4	-4.932464101950976e-4	0.013919924986321879	0.03301899952439252	0.967536183289956	0.9822681775049618
LV 772	0.00908343354915346	0.008870152539742718	-2.1328100941074395e-4	-0.0013333269670964692	1.1708746245612158	0.31646625774971476	0.4822745340756045
LV 773	-0.0088623518470036175	-0.0038827024251404177	0.0049796494218632	-0.021950125461677947	1.206664603417083	0.30572122978160576	0.47147945905382016
LV 774	-0.0010292111265526524	0.018922273613615953	0.019951484740168605	-0.014155759757932906	5.264736704399846	0.007566999277741197	0.042245220810079094
LV 775	-0.0038725665312481714	3.1039112631632364e-4	0.004182957657564495	0.002779216381672791	0.3774703604928435	0.6870671410493423	0.7803627942643278
LV 776	0.005624225941092808	-0.004976107164688387	-0.010600333105781195	-0.020367200103830748	1.227330457768166	0.29968872923511697	0.46581539488985896
777,PID_P53DOWNSTREAMPATHWAY	0.009959505487357044	0.003164568593353921	-0.006794936894003123	-0.03743133695909935	0.6616237461084739	0.5194084710976565	0.645159063055998
LV 778	0.011106560566957559	0.0483207794736819	0.03721421890672434	0.03838413936800222	14.68750815204624	5.314495990924474e-6	3.278379714401535e-4
LV 779	-0.007331142432900419	0.005165825828507494	0.012496968261407913	0.012033750975693744	1.4836328476555318	0.2342933679467322	0.39462039959628786
LV 780	-0.004421227449097275	-0.008281605424860106	-0.0038603779757628316	-0.01396943043036262	1.3931019826671316	0.255523915364612	0.4217426496068094
LV 781	-0.009416750051263696	-0.011595951560818921	-0.002179201509555225	-0.0031754136650172207	2.047670706009503	0.13717106960855796	0.27889964108178195
LV 782	0.006319493779651598	0.001966778844550336	-0.004352714935101263	0.0033395493064583637	0.9012984522186638	0.4109908401719826	0.5618392787392615
LV 783	-0.002274580441020666	-0.016255961848717734	-0.01398138140769707	-0.021072475963691502	7.754935675861942	9.454835291242934e-4	0.012042731040321539
LV 784	-0.006264957567515957	0.007299670818700263	0.013564628386216221	7.966126035162879e-4	3.0569062378619414	0.05375988574966578	0.15247415872103484
LV 785	-0.005124559024389326	-0.015848713721039617	-0.010724154696650291	-0.007879251075484362	6.642808978683229	0.00235517099737182	0.02039082258250865
LV 786	-8.808274716643342e-4	-0.0015917341758202056	-7.109067041558715e-4	0.004757263931721136	0.03751509018475723	0.9632004506672983	0.9810927191007466
787,DMAP_MONO1	-0.030005814806596073	-0.05258057388494075	-0.022574759078344678	0.046943941961756254	20.10364433111563	1.5305669143319222e-7	5.035565148152024e-5
LV 788	-0.004006215183408138	-0.014868114413994776	-0.010861899230586638	-0.007522393259941283	3.2327550691230758	0.04578737722275152	0.13612090758691492
LV 789	-0.007538905743144069	-0.011634957685656836	-0.004096051942512767	-0.013279212251062754	1.5994343443184988	0.20975728975371397	0.3677272557494062
LV 790	0.00622603649915001	0.02559810113496389	0.01937206463581388	0.03377133061351875	5.890014653835902	0.0044329871393389095	0.029751764437401778
LV 791	-0.0011252130709538052	-3.283937651105701e-4	7.968193058432351e-4	0.009450242690503732	0.022021671830325055	0.9782262350558183	0.989251325819767
LV 792	0.006689016588379223	0.002634426221143321	-0.004054590367235902	-0.021597386643418228	0.21247806599165708	0.8091301605141814	0.8699471333632866
LV 793	0.014029850158378841	0.03944805554031042	0.02541820538193158	0.04188236956810193	15.728090073993743	2.607983619307247e-6	2.1450665268802106e-4
LV 794	0.02087398844861311	0.01968284877650471	-0.001191139672108401	-0.01487940594223661	3.1589431845289138	0.0489740457544296	0.1425881509133393
LV 795	-0.01538096677985352	-1.0406831137422731e-4	0.015276898468479292	0.00616523161434177	2.3820022333051156	0.10027988392762119	0.2279955610982952
LV 796	-3.256776864642846e-5	-0.0036879421462719317	-0.003655374377625503	-0.052511133530332814	0.13815479545992654	0.8712156114549374	0.9110491587344126
LV 797	0.003365934107110835	-6.447587908103881e-4	-0.004010692897921223	0.023044608580992745	0.2737823870891932	0.7613588333572312	0.8312623545614902
LV 798	-0.0020612538677675166	0.011508906368912879	0.013570160236680395	0.024582826046768907	2.9937367475568184	0.05696185287181811	0.1575322862003288
LV 799	-0.010154439522292589	2.2237906416622266e-4	0.010376818586458812	0.022248985318024144	0.7905230634246154	0.4578639077336261	0.6017465738123688
800,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.027157741363433456	0.09743796059843607	0.0702802192350026	-0.020347015488375097	13.876417244339653	9.357494762379333e-6	4.617923665234201e-4
LV 801	-0.013599038128201051	-0.01369958723746854	-1.0054910926748928e-4	0.01915239657688467	2.946283454499054	0.059496006155466054	0.16132570899847526
LV 802	0.007354710401468255	0.0035913361836601328	-0.003763374217808122	0.010252964560389629	0.4020982333618558	0.6705459662661222	0.7695684519821658
LV 803	-0.002672574269522221	-0.003060888551805488	-3.883142822832669e-4	-0.012697493663991009	0.10221699889293542	0.9029765652922483	0.9381451262562622
LV 804	-6.56966508021016e-4	0.006840009048072051	0.007496975556093067	-0.025371185871209113	0.5292713598907705	0.5915181596750224	0.7051461373538647
LV 805	0.014340652365182942	-0.02303936480715583	-0.03738001717233878	-0.003297196475742281	9.31562572919434	2.737243912379619e-4	0.00510036169970011
LV 806	4.0096492433945585e-4	-5.340735542525357e-4	-9.350384785919916e-4	-0.03319954683694931	0.007562772829085385	0.9924666147697754	0.9943362243621335
LV 807	0.002748748031437632	0.01388257576027447	0.011133827728836837	-1.4376336232977926e-4	2.755085426195886	0.07094282845115854	0.18187161475660643
LV 808	-0.007332789353463277	-0.0026553805570517248	0.004677408796411552	-0.014667984031223392	1.0047452570831017	0.37168017843406265	0.5316642552382896
LV 809	0.015520549295584992	0.02195966911684588	0.006439119821260889	0.02679174647283151	2.369650426760897	0.10144184869323768	0.2280708534401494
LV 810	0.0021063125012473604	0.007152023327444742	0.0050457108261973815	-0.016429607663942636	0.7692607450013189	0.4674733723107551	0.6066639123466495
LV 811	-2.9389939507226334e-4	8.06862181927711e-4	0.0011007615769999743	0.0260001214770214	0.013771248289530424	0.9863259810202656	0.9932999446506338
LV 812	-0.00620497023547964	0.0011124061268859425	0.007317376362365582	0.06915987862075496	1.3804781081144921	0.2586380827761669	0.4247517266224239
LV 813	0.008869284045868496	0.013960572468929391	0.005091288423060895	0.009534020719047536	3.407872118499219	0.039053447352334576	0.1209168668639075
LV 814	-0.003595656234841302	-0.013801947248257972	-0.01020629101341667	-0.03475344305022661	2.706735589085057	0.07418199353498081	0.18692516006304294
LV 815	0.00989104654832293	0.0034718824600304277	-0.0064191640882925016	-0.012033975707178653	0.9589047524801433	0.3885986407194811	0.5486566141081102
LV 816	-0.007870539796109861	-0.011612910138769039	-0.003742370342659177	-0.021528340046719052	1.280149063796299	0.2848215947624321	0.45415010344187473
LV 817	-0.005245544186522146	-0.008190827193174158	-0.002945283006652011	4.474184096020333e-4	1.5408513311039973	0.22182036240453465	0.37943968404380535
LV 818	-8.069350932843038e-4	0.005269081005747727	0.006076016099032031	0.0055815844926053616	1.0869956301113701	0.34320066097833807	0.5039024463555184
LV 819	-0.012943350195120574	0.001132095911351193	0.014075446106471767	-0.003482467185778792	4.2881116716730325	0.01775653223914468	0.07363738369762943
LV 820	0.0013400045889781845	-0.014412492835552421	-0.015752497424530606	0.03245218930103246	4.343868721416031	0.016902432848955044	0.07129359496546422
LV 821	-0.006123498824421418	-0.002617862860566811	0.0035056359638546072	-0.03600477309124937	0.4986236145623014	0.609640318966004	0.7180369866580502
LV 822	0.023024587842313413	0.024209681147432265	0.0011850933051188554	0.013244098133494274	5.8169868653250045	0.004716558049675283	0.030426423496924867
823,SVM T cells CD4 memory resting	7.506092379360174e-4	0.043421359232295814	0.0426707499943598	0.0482434286915515	10.18043564078581	1.4044599443084057e-4	0.003562379934738686
LV 824	-0.0028297911077950376	-0.009846382247734832	-0.007016591139939793	-0.004101066537713755	0.5257386384456875	0.5935784609012591	0.7058577601319792
LV 825	-0.0017789387295328897	0.0035304316765943297	0.005309370406127219	0.003957635642514867	0.4691732822137107	0.6275936903162977	0.7330591388664922
LV 826	0.009844620037828114	0.010671814058730578	8.271940209024636e-4	0.021610703845378814	4.249723285006347	0.018370320187861295	0.07554794177257958
827,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.030640308829424673	0.03136408311533211	7.237742859074374e-4	0.018318880754764927	3.955805095822377	0.023857358300733173	0.09021920552805993
LV 828	0.0021937223796240635	0.00547157714134934	0.003277854761725277	0.07551353968659501	0.2377409888859438	0.7890805445140271	0.8530366894143974
LV 829	-0.019282146109710723	-0.024399701947474105	-0.005117555837763382	0.018684260666151066	11.291368926558267	6.076349484797434e-5	0.0021582037502809698
LV 830	-0.014729307168872718	0.004088782925094375	0.018818090093967094	0.14798060033272967	0.3042250729063768	0.7387258991096937	0.8161625259400372
LV 831	0.005504562996231567	0.005675810190313765	1.712471940821976e-4	0.017795272703556384	0.5934710611375309	0.5553334728082074	0.6706913763372523
832,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.003990020516375191	0.005298783200635766	0.001308762684260575	-0.014258897608355268	0.19478004327067322	0.8234880583816363	0.8758563119760765
LV 833	7.450981945783105e-4	0.011269435336815643	0.010524337142237333	5.102454937935059e-4	0.9173892379002629	0.404605512983801	0.5561917009958378
LV 834	-0.0027773904903536754	0.018928834748330223	0.021706225238683898	0.02503321558775677	6.406630207447931	0.0028683426856515593	0.02283108250595233
LV 835	-0.0155602118514715	0.012912015589439756	0.028472227440911255	-0.025819634705335267	6.752902265972923	0.0021492699764663367	0.01894044166760959
LV 836	-0.0023394462466069165	-0.0015670327381908013	7.724135084161152e-4	-0.007704506473605127	0.03781175943914345	0.962915067455416	0.9810927191007466
LV 837	0.010637531668494708	0.019811376742010174	0.009173845073515466	0.0030558513539289405	2.7029212967564638	0.07444392898900425	0.1869622338731481
LV 838	-0.0069167876901068135	-0.015385211815371117	-0.008468424125264303	0.005143907324408811	1.9565235193230823	0.14947840426557854	0.2944814072058404
LV 839	0.003681541428617381	-8.937635502407268e-4	-0.004575304978858108	-0.021432255086312423	0.7882997711870966	0.45885912065302814	0.6019954311005629
840,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	-0.025393782499833567	-0.00501343682227115	0.020380345677562417	0.13903245950877363	0.8646953585851971	0.4259057775701737	0.5719691626143516
LV 841	-0.029676149535324735	-0.025285133123455997	0.004391016411868735	0.015967373908024173	1.5763326091647814	0.2144314459660874	0.3712975026155351
LV 842	-0.006641262944215225	-1.0341064019601595e-4	0.006537852304019209	-0.014355491457501946	0.5983140723266116	0.5526980642058923	0.6685208203078623
LV 843	-0.007533582557940274	-0.02981008727825169	-0.022276504720311417	0.004891364040236183	14.413588246002993	6.4263938883764425e-6	3.6353020344748313e-4
844,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.011415474250983704	0.003898945373443652	0.015314419624427356	-0.036717462096377516	2.3773558358933413	0.10071536437574134	0.2279955610982952
LV 845	0.01055692310215031	0.023066354488863565	0.012509431386713255	0.0113286807976892	10.099641157201868	1.4939526774001815e-4	0.003562379934738686
LV 846	0.007194880057473477	0.008991662250224283	0.0017967821927508051	0.007251669831636515	0.8709522938166336	0.42331723819204575	0.5707843088737011
847,REACTOME_AMYLOIDS	0.0026354994840741552	-0.026955418766995143	-0.029590918251069298	-0.02951910158899708	5.902279433501936	0.004387113301222899	0.029751764437401778
848,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.008812766075741588	0.03129578244055057	0.022483016364808983	-0.01581500720353382	4.9026455809544	0.0103549575477996	0.05130603130291163
LV 849	-0.003281497241386322	-6.915855125631185e-4	0.0025899117288232035	0.02206306151071499	0.13085815812337817	0.877569754771589	0.9146371150576118
LV 850	-0.0016212092785540047	-0.008945074480606316	-0.007323865202052311	-0.016697203141285543	1.9246899982218277	0.15404023286449026	0.29579320980010093
LV 851	0.01678241485817189	0.024247957723665566	0.007465542865493673	0.007637341515832161	3.914010728936079	0.024764864356658103	0.09223743818876055
LV 852	-0.001627580901606013	-0.006097366449118076	-0.004469785547512063	0.008276123721607302	0.5688479731177982	0.5689342325127213	0.6839684378685212
LV 853	0.007863631747106744	0.036018168260918915	0.02815453651381217	0.0010125056932048999	11.809324057887569	4.1410369661589084e-5	0.001703001452332851
854,IRIS_Monocyte-Day1	0.006204564850643524	-0.03441364956574864	-0.040618214416392164	-0.0627128488794496	2.2504382489660477	0.11339567463981984	0.24816303962195604
LV 855	0.008313328130493045	0.01942095306743311	0.011107624936940064	-0.01061232998910486	2.6251056161436073	0.08000088595088106	0.1964200856555214
LV 856	0.013361569935966357	0.03166914396958606	0.0183075740336197	-0.013315361113468977	9.705986751227412	2.0219622098279608e-4	0.0040728095940820355
LV 857	0.0034102565053078446	-0.023732937163607738	-0.027143193668915582	-0.0354634068804745	7.952708469115413	8.059403001918594e-4	0.010749501030937369
LV 858	0.014942172472687604	0.008681873444122865	-0.006260299028564739	1.4620140157475196e-4	2.4946381385307546	0.09029612263745142	0.2116918599600108
LV 859	-0.0022121218272626057	-0.0032090266378012695	-9.969048105386638e-4	0.003574557326109292	0.15275831871597412	0.8586403856534932	0.9025325459424897
LV 860	-0.003149891699872313	-0.006791178961484836	-0.0036412872616125233	0.011688339641718759	0.5177245714579918	0.5982797641932922	0.7097381337244945
LV 861	-0.01086184945800922	-0.02540279672855551	-0.014540947270546289	-0.032553199325689404	2.019216196172896	0.14089689912181608	0.28496975293695176
LV 862	-0.010086697585973095	-0.0016850969682346076	0.008401600617738487	0.0336771648517415	2.2468758528517796	0.11377444393093722	0.24844109769875009
LV 863	-0.010035057817425475	-0.007622650750165286	0.002412407067260189	-0.05409731590734528	0.8824125949548753	0.4186179823854764	0.5675493799649247
LV 864	0.006420307127233071	0.009218548554936576	0.0027982414277035045	0.020507996810074678	0.9234150128217848	0.40224068251923295	0.5559472423564319
865,PID_FANCONI_PATHWAY	0.03894283873577416	0.06503034559102053	0.02608750685524637	0.009203234416548146	3.4115310918079285	0.03892417426017873	0.1209168668639075
LV 866	-0.009867073517226575	-0.012838434798275417	-0.0029713612810488427	0.03544474294488855	1.7430817179011684	0.1829553149569537	0.33194282327667884
867,DMAP_HSC1	0.005835294466115127	-0.029388783610977656	-0.03522407807709278	0.012345032557066074	10.898941867796484	8.14930190634048e-5	0.0025491032569741746
LV 868	0.003461165086379499	-0.007816918625772164	-0.011278083712151664	0.0023273328283311802	1.942968057151011	0.15140367815249675	0.2953269374239413
LV 869	-0.008115557487241153	-0.0166659701916181	-0.008550412704376948	-0.008112165704906417	6.26141259130296	0.0032398444578376436	0.024597895999121187
LV 870	0.006918841744550423	0.010246214908124697	0.0033273731635742737	-0.039894154393968845	1.1025401831929995	0.33807606295445597	0.5001788997198581
LV 871	0.01850154599144338	0.013975086002649463	-0.004526459988793918	-0.018419742816713467	1.4243119410183596	0.24798950652002297	0.4120633719448866
LV 872	-0.011882828174101485	-0.009189220336680244	0.0026936078374212406	0.006641973258700282	4.099695471938524	0.020986598436894807	0.08219751054450466
LV 873	0.006376726322029097	0.007243518559467041	8.667922374379442e-4	-0.006917125278664626	0.6189982023887854	0.5415866699102441	0.66391147573534
LV 874	-0.015425607651368939	0.004040576147942631	0.01946618379931157	0.03350325471555202	3.018603727247862	0.05567855501294481	0.1556791325716049
LV 875	-7.781304896026385e-4	-0.02097353681278432	-0.020195406323181682	0.007831364538060225	5.263374644283656	0.0075758906619898675	0.042245220810079094
LV 876	0.014306750044461115	0.012149547570414622	-0.0021572024740464926	0.012668092449940178	3.189896313775198	0.047610766125583924	0.14069409031721955
LV 877	0.008620283501097841	0.029025085098968985	0.020404801597871145	-0.0073034927250529395	5.195884074438169	0.008030220426932206	0.04378910254907231
LV 878	0.006768219865003649	0.0036049766484353273	-0.003163243216568322	0.009385074719338351	0.45623377964352113	0.6356532243860025	0.7389749499045754
879,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.008084891831625834	0.02585438693276318	0.017769495101137345	-0.03254202841569338	3.1000375364407766	0.05168066773081869	0.14871375816419255
LV 880	0.001665960974873676	0.011035669070645099	0.009369708095771423	0.05992339338092862	2.1684114635364917	0.1224560792723398	0.26161071480908954
881,REACTOME_DNA_STRAND_ELONGATION	0.0182598038746258	-0.043263057339541396	-0.061522861214167196	0.012254534623831241	4.399746886682644	0.01608888272010202	0.06874340798589045
LV 882	0.004577795847482977	0.006376762262130102	0.0017989664146471247	-0.017472230540812043	0.5096789262813615	0.6030381953936994	0.713667504620601
LV 883	-0.02254856693364398	-0.030328114529010526	-0.007779547595366544	-0.026118969065271537	5.573050753912243	0.0058069091537193505	0.03544048791976742
LV 884	0.005286346430766288	0.02659842139325915	0.021312074962492863	0.027427480679911503	13.561584340087805	1.168633780303131e-5	5.242916096178138e-4
LV 885	0.020100392598705885	0.019550152598433325	-5.502400002725619e-4	-0.00176655928433059	1.9312886924395214	0.15308297705989635	0.29579320980010093
LV 886	0.008750806702135794	0.027131368015720702	0.018380561313584908	0.02317620416268927	4.814453668716596	0.011182142339118547	0.053576575187912645
LV 887	0.014390713750602267	0.026234218606042546	0.011843504855440279	-0.006663631905842634	11.077245718269792	7.129491185470372e-5	0.0023456026000197522
LV 888	8.717869039229129e-4	0.008399019481729096	0.007527232577806184	-0.0037845015393445924	1.9958198480894171	0.14403846284178867	0.28836909295100493
LV 889	0.006070008451817262	-0.008680638201934893	-0.014750646653752156	-0.00810163341034988	1.7882214199509812	0.17528258409504527	0.32186602611526166
LV 890	0.010115517719675256	0.012232932360789388	0.002117414641114132	-0.019197325006251396	1.9737267979526771	0.14707129659513726	0.29266001963588806
LV 891	0.01127025672245852	0.03334782226437717	0.02207756554191865	0.019548246997732832	7.424822842475846	0.0012364197832365476	0.014190073558772935
LV 892	0.014690512084414228	0.02839828537636275	0.01370777329194852	0.06125597860923604	5.058119973977453	0.009046847391089833	0.047495948803221624
LV 893	-0.007756633562770024	-0.016660048655492688	-0.008903415092722664	-0.0035908301560523023	3.752680056653385	0.028615093134513877	0.10111582487498832
LV 894	-0.014164940874837056	-0.004817549059766873	0.009347391815070183	0.007476821168139431	1.6952785011141478	0.191458919584907	0.34110099933267723
LV 895	0.0013447528585127828	0.00506945534029982	0.0037247024817870372	0.019903767138671452	0.9773398462323475	0.38170133611059837	0.5412919809499434
LV 896	0.005000094504905003	-0.052619296554323236	-0.05761939105922824	0.03563545250792531	5.2168957695178575	0.007885840973646554	0.04372654517409634
LV 897	0.003329519298569353	0.014503743396260357	0.011174224097691005	-0.03981247193777251	2.475754076374829	0.09189562267153278	0.21391740466227088
898,IRIS_Bcell-Memory_IgG_IgA	0.03565550735718104	0.038943280617192794	0.003287773260011749	0.033709808518117904	6.3226552887289795	0.0030774687941981876	0.023730169530262586
LV 899	0.017302468534902492	0.016778135577330815	-5.243329575716771e-4	-0.007201879426768367	4.0474131152133195	0.021986107258709666	0.08476674947010328
LV 900	0.003074774660415263	0.013516637080396767	0.010441862419981504	-0.0027895413899840056	1.816410762895226	0.17065993981862276	0.31799625544683824
LV 901	0.001387035569579937	-0.003179804075883995	-0.004566839645463932	-0.02389730376219007	0.22740827062102725	0.797218386029789	0.8599503246026248
902,DMAP_PRE_BCELL3	0.022210711446554073	0.028929272595805883	0.00671856114925181	-0.026966057493381216	5.658519162496041	0.005398020353004635	0.03415285954112548
LV 903	0.00689785398831836	-4.727199087118661e-4	-0.007370573897030226	-0.05074489703562002	0.3010268320928531	0.7410707206808773	0.8161625259400372
LV 904	0.0034490482637051234	-0.00389723665144049	-0.007346284915145614	-0.03888636734678373	0.3283707962364955	0.7212681217470324	0.8043973289992327
905,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	0.016819960627850766	0.009382942144503637	-0.00743701848334713	0.06478203313189436	0.7344634948716418	0.48365065667460005	0.6160354571731199
LV 906	-0.025647051784052365	-0.01659833198424366	0.009048719799808706	-0.002802073959953042	4.89806152543562	0.010396358926628498	0.05130603130291163
LV 907	-0.0026088928724036127	-0.014106009642765118	-0.011497116770361505	-0.015465123428813997	2.208572892698987	0.11793030474840561	0.2552570411988516
LV 908	0.01288537504009047	0.006029572792383682	-0.0068558022477067885	0.008890987524001486	1.6543670904190548	0.1990596602038785	0.3521001516509464
LV 909	0.006363632544382578	0.03234116899457725	0.025977536450194672	0.017085785552827772	8.967796765158473	3.5937677685101864e-4	0.00601194709749077
LV 910	0.0027646557200991474	-9.95245436278618e-4	-0.0037599011563777653	6.756566727149385e-4	0.14690256864170445	0.8636602116659939	0.9068432222492937
LV 911	0.001035074794945138	-0.026608212939952594	-0.027643287734897732	-0.006434980326558544	6.753526557610336	0.0021481568386209015	0.01894044166760959
LV 912	3.6413556907383127e-4	-0.01960908539380325	-0.01997322096287708	-0.01364203431340105	6.970592045857205	0.0017949507233582368	0.017576945075710664
LV 913	-0.004939227884422567	-0.037835647813436436	-0.03289641992901387	-0.03357817784893688	11.197972422883398	6.514471383367896e-5	0.0022171666397876252
LV 914	0.011462701276107013	0.005086586353825194	-0.006376114922281819	0.00419308827977622	1.1703151899185462	0.31663726852122487	0.4822745340756045
915,MIPS_SPLICEOSOME	0.003895307924141958	0.06510275298476835	0.06120744506062639	0.04461339803627719	5.976911767716677	0.004118313711236659	0.02862518051401819
LV 916	-0.0013805495192823168	0.012540603523341909	0.013921153042624226	-0.023913562542823428	1.8922804162392262	0.1588321418945691	0.3026396217180303
LV 917	0.011390307205132691	-4.841656305231007e-4	-0.011874472835655792	-0.03435612547145413	1.4927757531852612	0.23225280904883047	0.39319643658867187
LV 918	-0.0064370714304766916	0.021577086606632608	0.0280141580371093	-0.04775594854168483	5.572863959798524	0.005807836920678426	0.03544048791976742
LV 919	0.011806032675065132	-0.0040083523892352505	-0.01581438506430038	4.588360075883728e-4	1.695981032917133	0.19133104330005885	0.34110099933267723
LV 920	0.012486800284693941	0.0048572516637385155	-0.007629548620955426	-0.03262762769967485	1.2232926895447258	0.3008576645408182	0.46689703600909993
921,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	-0.0036480025240636857	0.0038034785078649123	0.007451481031928598	0.03338939446267417	2.656032691987259	0.0777428471025938	0.19376815679358605
LV 922	-0.008469543741109597	5.660028611168787e-4	0.009035546602226475	0.024582249257890095	1.1573728563822843	0.3206202407234371	0.4854548932522841
LV 923	-6.685144923683113e-4	-0.002305010807867245	-0.0016364963154989337	0.01781871374779723	0.05478037886655143	0.946736129020207	0.9703307989023305
LV 924	-0.0016708354102087167	-0.0129876442870627	-0.011316808876853983	-0.01330066393450381	3.721646662443002	0.02942382350109589	0.10150209586391681
LV 925	0.003286177943634179	0.0167760665548127	0.01348988861117852	-0.03402756424252506	1.5931470716875888	0.2110188948332931	0.36862946761143417
LV 926	0.0010683095302416075	0.0013252927299437674	2.569831997021599e-4	0.01917109588516778	0.02072272771812857	0.9794968966397335	0.9895224534118905
LV 927	-0.009330242801278246	-0.016221489582034114	-0.006891246780755866	0.002444771339778403	3.570850062034801	0.03370237635008874	0.11117028443888609
928,DMAP_ERY3	1.1278682656539439e-4	-0.05287071917886679	-0.05298350600543218	0.03128003709779714	3.7411986887053623	0.028911594463200838	0.10111582487498832
LV 929	-0.004737744188686645	0.0024983967159891013	0.007236140904675746	-0.024213768117917756	0.8730965445456793	0.4224338802476359	0.5703724210730734
LV 930	0.012629321754532657	0.04177131064179451	0.029141988887261855	0.04659900246204032	10.20735122232566	1.3758887212745477e-4	0.003562379934738686
LV 931	-0.005412016686443019	-0.0014761914248934138	0.003935825261549605	-0.08738638628922443	0.017292366291578123	0.9828607496306916	0.9908922981465706
932,SVM T cells follicular helper	8.490265339309976e-4	-0.003126489481807807	-0.0039755160157388045	0.010876848377800204	0.1777018445034832	0.8375920765267884	0.8860700745251234
LV 933	0.00984677233284425	0.01746266957251736	0.007615897239673108	-0.018209076415462738	5.892938905167465	0.004422004907636371	0.029751764437401778
LV 934	0.004734317933602492	0.011377532235369445	0.006643214301766952	0.012454460262944497	3.0666552375056066	0.05328249897374724	0.1521993652461987
935,REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	-5.356146001409615e-4	0.011785366668681213	0.012320981268822175	0.023287726363329007	7.6719002342778335	0.0010112807809725957	0.012322643590369777
LV 936	0.002089623249909387	-0.00559700643890286	-0.007686629688812247	0.02970460511187513	0.855082959036068	0.4299143136497249	0.5749667040274776
937,PID_HIF1_TFPATHWAY	-0.009495159516683987	-0.023821384626279224	-0.014326225109595237	-0.02272780927039593	7.681390033814735	0.001003528112264908	0.012322643590369777
LV 938	0.0051405246427487575	0.018995277638064086	0.013854752995315328	0.031201297635854473	6.900485962398745	0.001901963583040495	0.017859884826083104
LV 939	-0.0026430907956721626	0.006095541201525185	0.008738631997197347	0.004394965276092575	1.1221305022865053	0.33172977938088594	0.4938420697570655
LV 940	-0.02319884135770056	-0.04930609384841197	-0.026107252490711406	-0.0780035533079101	3.660478744474984	0.031087546256332414	0.10576789695055004
LV 941	8.804847428936467e-4	0.016497229743497408	0.015616745000603761	0.010470282127596127	9.136025867126998	3.1495049504108276e-4	0.005746550707380639
942,SVM T cells CD4 memory activated	0.014780951842291418	0.04689950617960889	0.03211855433731747	0.05066461065227011	10.110971187861637	1.4810568004054598e-4	0.003562379934738686
LV 943	-0.00471154912585427	-0.012866709456604817	-0.008155160330750547	-0.025954718258082474	2.0502015117922503	0.13684464074939992	0.27889964108178195
LV 944	0.002798042979130954	0.008320700642739202	0.0055226576636082485	0.02491553149476346	0.8143147311369164	0.44735223932226975	0.59028965268861
